ENSG00000228750.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237436.1	16	3	14	0	5	0	2	2	1	0	7	13	18	2	10	2
ENSG00000171735.18	421	466	575	160	609	276	533	399	216	295	293	500	412	183	342	308
ENSG00000227950.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207056.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280801.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237402.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237728.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225126.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270171.1	0	0	0	0	0	1	0	9	0	0	2	3	11	2	1	1
ENSG00000270035.1	0	0	0	0	3	1	0	0	6	0	0	2	11	0	0	1
ENSG00000269978.1	0	10	6	0	0	1	0	0	3	0	0	1	0	0	0	0
ENSG00000049245.12	2999	3149	2306	1357	5106	2412	2312	2251	1147	958	2549	2099	1741	1012	1909	2173
ENSG00000269925.1	5	8	0	4	30	8	0	4	1	4	16	7	7	11	0	14
ENSG00000049246.14	34	66	32	85	302	91	14	71	30	8	33	33	49	49	66	177
ENSG00000236266.1	0	0	0	1	6	1	0	0	0	0	1	0	0	0	7	7
ENSG00000049247.13	6	17	45	15	20	7	0	19	4	0	4	32	324	8	27	21
ENSG00000049249.8	495	250	135	72	857	343	113	210	135	97	163	67	41	87	230	196
ENSG00000270330.1	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0
ENSG00000116288.12	3881	4095	4545	1938	5375	2849	3414	3801	1554	2158	2372	4600	3252	1767	2976	2599
ENSG00000200344.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000116285.12	0	8	0	2	53	14	10	20	5	0	12	11	0	10	6	27
ENSG00000238290.1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
ENSG00000232848.1	1	8	0	5	11	5	3	4	9	3	1	5	11	2	6	9
ENSG00000229305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227634.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251977.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162426.14	20	49	33	3	85	35	81	55	33	34	16	53	28	23	33	37
ENSG00000252254.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142599.17	6978	5938	3804	3353	14743	6066	5886	4238	3945	2367	6711	3082	2304	3842	7144	7792
